CustomerID,Age,Gender,Region,No.ofProductsPurchased,TotalSpend(Annually),CreditScore,MaritalStatus,LoyaltyStatus,TransactionFrequency(per month)
1606,34,Male,North,34,47603.207167912755,549,Married,Gold,8
1607,40,Female,South,9,94363.66608212795,635,Married,Platinum,13
1608,54,Female,West,6,38163.28001799436,583,Single,Gold,9
1609,33,Male,West,18,32748.682675036263,497,Married,Gold,10
1610,23,Female,South,14,42605.67311644376,715,Divorced,Gold,10
1611,25,Male,South,19,93687.30492042552,694,Married,Platinum,12
1612,42,Male,East,14,16124.30016292141,450,Divorced,Silver,7
1613,35,Male,West,40,77896.16365423321,564,Married,Platinum,13
1614,42,Female,West,17,16724.99289989736,519,Divorced,Silver,4
1615,29,Female,East,35,30539.91983510404,515,Married,Gold,11
1616,32,Female,West,29,43592.707078816675,614,Married,Gold,11
1617,43,Female,South,42,84092.4805936082,515,Married,Platinum,14
1618,58,Male,North,17,80032.9022498181,634,Divorced,Platinum,12
1619,62,Female,North,43,92961.14019508986,658,Divorced,Platinum,12
1620,43,Female,West,8,54043.82198967392,460,Married,Platinum,13
1621,64,Female,East,1,32105.205233975186,810,Divorced,Gold,11
1622,49,Male,South,45,47290.708759588946,456,Divorced,Gold,9
1623,27,Male,North,36,5529.490478976368,461,Single,New,1
1624,33,Female,South,7,63652.64044191186,341,Married,Platinum,12
1625,24,Female,West,46,86907.84889926437,479,Divorced,Platinum,13
1626,34,Female,West,5,28416.05583906603,602,Divorced,Silver,7
1627,40,Female,North,24,25344.04929304443,629,Divorced,Silver,3
1628,43,Male,West,28,45838.65193356898,728,Divorced,Gold,10
1629,38,Female,East,43,3542.4751617567326,649,Single,New,2
1630,39,Female,West,17,64438.76797052712,419,Divorced,Platinum,12
1631,24,Female,West,37,8777.114923191692,374,Divorced,New,2
1632,31,Male,West,20,6533.765637896938,422,Single,New,1
1633,32,Male,South,3,34683.25503347473,481,Married,Gold,11
1634,24,Female,South,37,5717.4563391599095,556,Married,New,1
1635,26,Female,North,26,84293.02357361247,568,Single,Platinum,14
1636,68,Female,North,15,34370.98162501576,792,Married,Gold,10
1637,65,Female,North,48,6894.157673869623,479,Married,New,2
1638,25,Female,West,8,30842.896996355357,448,Single,Gold,10
1639,67,Male,South,13,36073.83246008323,817,Divorced,Gold,9
1640,40,Male,East,48,25109.57717589172,447,Single,Silver,4
1641,46,Male,West,3,32986.98130979803,308,Single,Gold,11
1642,35,Female,West,1,2999.79127578249,477,Single,New,1
1643,48,Male,West,9,28186.39935537584,694,Single,Silver,3
1644,47,Male,East,31,83716.05497158042,630,Single,Platinum,12
1645,69,Male,North,41,74945.93551283369,355,Divorced,Platinum,13
1646,56,Female,East,26,60544.66960637261,506,Married,Platinum,14
1647,52,Female,North,17,67070.48282911291,404,Single,Platinum,14
1648,35,Male,East,34,78716.52491436795,846,Divorced,Platinum,12
1649,59,Female,South,9,2397.8133451420163,654,Single,New,1
1650,56,Male,West,13,39634.88159796378,788,Divorced,Gold,10
1651,34,Male,West,5,21134.615912070338,802,Married,Silver,4
1652,31,Male,West,41,39533.746828552365,349,Divorced,Gold,11
1653,48,Male,North,13,32111.216425605988,386,Divorced,Gold,8
1654,41,Female,East,1,1958.473783405257,602,Married,New,2
1655,52,Female,South,25,9676.998574716892,300,Married,New,1
1656,61,Female,East,47,9814.309603522917,680,Divorced,New,1
1657,62,Female,West,4,21392.469868677275,661,Single,Silver,4
1658,51,Male,South,36,8100.9590828575365,680,Single,New,2
1659,20,Female,South,10,43115.82853846154,461,Married,Gold,9
1660,54,Male,West,28,16753.752819275833,318,Single,Silver,5
1661,60,Female,East,6,3670.10791601228,542,Married,New,1
1662,57,Female,West,27,3822.862677800684,428,Divorced,New,2
1663,43,Female,East,12,6361.969913733015,475,Divorced,New,1
1664,40,Male,South,48,41599.534246289404,708,Single,Gold,8
1665,61,Male,South,3,9311.5782433248,383,Married,New,1
1666,56,Male,West,46,45800.72627952548,675,Single,Gold,10
1667,32,Male,South,33,27852.714969044606,521,Single,Silver,3
1668,66,Female,North,10,9021.057522499084,624,Divorced,New,1
1669,21,Male,South,31,90063.83362774902,750,Single,Platinum,12
1670,46,Male,North,15,66644.06305285539,715,Divorced,Platinum,12
1671,39,Female,South,7,34300.25942669,744,Married,Gold,8
1672,42,Female,West,36,6145.906042189423,624,Single,New,2
1673,30,Male,West,14,16895.683164533188,822,Divorced,New,1
1674,35,Female,North,48,69328.39844815829,465,Single,Platinum,14
1675,50,Male,West,14,27725.07974946765,537,Married,Silver,7
1676,33,Female,South,3,29408.498892269752,312,Single,Silver,5
1677,62,Male,South,49,41387.91452274704,556,Single,Gold,8
1678,59,Male,West,46,72829.60311081092,813,Divorced,Platinum,12
1679,61,Male,South,3,46857.74233885036,509,Married,Gold,11
1680,19,Male,East,22,30485.390939787732,783,Married,Gold,8
1681,52,Male,East,19,16935.18923751372,664,Married,Silver,5
1682,59,Female,South,35,92282.88295031339,524,Single,Platinum,12
1683,51,Male,West,12,44640.57171295985,493,Divorced,Gold,8
1684,47,Male,North,5,21242.05047306489,495,Single,Silver,3
1685,30,Male,West,10,28332.777865866075,699,Single,Silver,4
1686,30,Male,North,41,4163.124588808484,356,Single,New,1
1687,35,Male,West,33,81692.26789334587,512,Married,Platinum,12
1688,49,Female,South,13,81716.7235162958,578,Divorced,Platinum,12
1689,49,Female,East,35,2658.9870335281257,679,Married,New,2
1690,52,Male,West,32,35697.03472328116,416,Single,Gold,9
1691,56,Female,North,11,28740.103840441287,750,Single,Silver,6
1692,63,Male,East,48,17751.222806901256,709,Divorced,Silver,7
1693,69,Female,North,38,17603.61932771437,666,Married,Silver,6
1694,46,Female,South,24,5316.539263604866,412,Single,New,2
1695,66,Male,East,35,16382.960523567614,463,Single,Silver,6
1696,46,Female,North,19,47892.52377968747,303,Divorced,Gold,9
1697,61,Female,West,6,32002.98276624942,322,Single,Gold,8
1698,33,Male,South,40,6549.01729156715,391,Married,New,2
1699,61,Male,South,45,36795.63712890636,768,Married,Gold,10
1700,64,Female,South,44,90213.64427355169,454,Single,Platinum,13
1701,27,Female,West,42,79490.53728837693,506,Single,Platinum,12
1702,47,Female,West,35,20824.592116191572,380,Single,Silver,4
1703,42,Male,East,4,29758.09476817216,782,Divorced,Silver,5
1704,56,Female,West,33,53311.549423276534,706,Divorced,Platinum,12
1705,37,Female,East,13,41555.72606461353,402,Married,Gold,8
1706,22,Female,South,36,9906.114803896404,539,Married,New,1
1707,18,Male,East,43,25364.289648195256,564,Single,Silver,7
1708,47,Male,North,19,26096.544474632894,332,Single,Silver,5
1709,66,Male,South,43,51604.5572289743,334,Single,Platinum,12
1710,20,Male,South,12,51068.15815484812,548,Divorced,Platinum,14
1711,62,Female,East,11,1324.9910078397354,349,Divorced,New,1
1712,31,Male,South,6,29875.85853264348,579,Single,Silver,4
1713,47,Female,West,12,49590.39521481703,451,Single,Gold,8
1714,67,Female,North,27,36690.17851528524,836,Married,Gold,11
1715,21,Female,East,41,64549.09081329144,529,Divorced,Platinum,12
1716,35,Female,East,25,2313.6287096605984,587,Single,New,1
1717,54,Male,South,42,66457.01495823792,694,Divorced,Platinum,13
1718,42,Male,West,3,13701.499305472702,752,Single,New,1
1719,65,Male,South,3,44965.65633518067,332,Single,Gold,8
1720,18,Male,South,20,8796.641976277613,662,Married,New,1
1721,63,Male,East,28,44934.702394827764,410,Married,Gold,9
1722,32,Female,South,23,6818.275909860153,420,Married,New,2
1723,26,Male,North,48,88295.00390443989,315,Single,Platinum,12
1724,32,Male,South,3,44769.949583036105,822,Married,Gold,8
1725,66,Male,South,42,22136.24540595592,397,Single,Silver,7
1726,41,Male,East,24,20037.771036920367,415,Divorced,Silver,3
1727,21,Female,South,43,35655.61433755199,770,Divorced,Gold,8
1728,29,Female,West,40,25190.331892691727,738,Single,Silver,3
1729,54,Female,East,6,49186.0824889045,580,Married,Gold,9
1730,54,Female,South,20,79052.7359467815,648,Married,Platinum,14
1731,60,Female,North,11,95626.32512361331,531,Divorced,Platinum,14
1732,23,Male,North,32,1128.0643387565276,410,Single,New,1
1733,56,Female,East,27,26917.05970104009,651,Single,Silver,3
1734,63,Female,East,21,27804.039869401196,311,Single,Silver,5
1735,41,Female,South,44,24464.90756915544,787,Divorced,Silver,7
1736,28,Male,West,48,48681.219987234595,832,Divorced,Gold,11
1737,30,Male,South,13,79495.64964406498,584,Married,Platinum,13
1738,51,Female,North,22,18608.05353790124,844,Single,Silver,3
1739,42,Male,West,35,2941.4550650337487,691,Single,New,1
1740,24,Male,West,47,23337.544000390728,469,Single,Silver,5
1741,69,Female,West,22,9158.355374465898,376,Single,New,2
1742,21,Male,South,28,16085.519186326155,596,Divorced,Silver,4
1743,25,Male,North,21,24065.857683163667,629,Married,Silver,5
1744,37,Male,East,46,88490.17364910123,362,Divorced,Platinum,12
1745,46,Female,South,18,2038.6186266121222,569,Married,New,2
1746,68,Female,East,31,16751.545360680193,515,Single,Silver,4
1747,62,Female,West,46,4295.1519700262925,489,Single,New,1
1748,63,Male,West,37,3464.9305619474517,374,Single,New,1
1749,27,Female,South,21,59915.70794468449,809,Single,Platinum,12
1750,60,Male,North,14,59934.70868056726,392,Single,Platinum,13
1751,51,Male,West,25,2176.021291823523,352,Divorced,New,2
1752,43,Male,East,27,80542.70065409763,795,Married,Platinum,13
1753,58,Female,East,40,25321.884053761307,393,Divorced,Silver,7
1754,66,Female,South,23,25544.043403185668,528,Single,Silver,4
1755,20,Female,East,31,76617.6988069303,549,Married,Platinum,14
1756,23,Female,North,47,9576.156426990101,690,Married,New,2
1757,22,Male,West,29,28207.991663850986,481,Single,Silver,5
1758,22,Female,East,47,49152.6228533256,566,Married,Gold,9
1759,64,Male,East,30,4499.159303144602,580,Divorced,New,2
1760,40,Female,West,26,8900.048439595223,382,Divorced,New,1
1761,66,Female,South,20,45257.49398813768,485,Divorced,Gold,8
1762,26,Female,East,38,36799.45806068026,830,Divorced,Gold,10
1763,52,Male,South,19,1959.3393265379736,647,Married,New,2
1764,37,Male,South,27,43652.424997936156,722,Divorced,Gold,10
1765,66,Male,East,25,56822.61620609402,753,Married,Platinum,14
1766,59,Male,North,40,64688.7903500556,566,Single,Platinum,14
1767,52,Male,South,38,15003.645764437872,806,Divorced,New,1
1768,67,Female,East,23,83994.12675742366,441,Single,Platinum,14
1769,35,Male,South,29,28893.414857959575,615,Divorced,Silver,6
1770,34,Male,West,15,79662.00224244983,531,Single,Platinum,13
1771,41,Male,North,3,83570.65498360473,596,Single,Platinum,14
1772,20,Male,North,10,36200.27700301956,321,Single,Gold,10
1773,49,Female,West,15,84364.63082142695,683,Single,Platinum,13
1774,52,Male,West,16,4940.1110865706705,425,Single,New,1
1775,55,Female,South,17,92846.55914418868,402,Married,Platinum,13
1776,30,Female,West,19,69622.52569507371,409,Married,Platinum,13
1777,64,Female,North,11,14682.720216565569,771,Divorced,New,2
1778,42,Male,West,48,4893.289812192321,364,Married,New,2
1779,26,Female,East,5,46222.4566861477,771,Single,Gold,10
1780,21,Male,East,5,29305.487955178578,375,Married,Silver,6
1781,31,Male,South,14,66363.8150491637,318,Married,Platinum,14
1782,54,Male,North,26,22125.41851143115,683,Single,Silver,5
1783,51,Male,East,8,44118.525333864716,489,Married,Gold,10
1784,28,Male,West,5,9058.434598312579,659,Single,New,1
1785,58,Female,East,7,14937.006968460206,751,Married,New,1
1786,20,Female,East,16,1980.0415740405456,378,Single,New,2
1787,45,Male,South,14,37373.42767002643,471,Divorced,Gold,10
1788,46,Female,West,37,77518.09427200565,511,Married,Platinum,12
1789,26,Male,West,41,38350.492119320654,744,Divorced,Gold,9
1790,20,Female,West,4,2679.0015410926308,448,Single,New,2
1791,42,Female,South,36,51849.47476716088,309,Single,Platinum,14
1792,51,Female,West,48,16874.08666079895,841,Divorced,New,2
1793,29,Female,West,17,9934.634716994282,354,Single,New,1
1794,59,Female,East,47,48384.13267793234,479,Single,Gold,9
1795,26,Male,East,36,43665.41821721627,680,Single,Gold,11
1796,32,Male,West,6,27622.94712774644,721,Single,Silver,4
1797,57,Female,North,16,12557.276184671931,750,Single,New,2
1798,42,Male,North,29,81121.72180392232,392,Single,Platinum,13
1799,22,Female,West,36,10606.042153989654,819,Single,New,2
1800,28,Male,North,38,85359.19636562289,712,Single,Platinum,14
1801,51,Female,South,37,29548.08508536403,693,Divorced,Silver,4
1802,41,Female,East,48,8747.175764960732,630,Married,New,1
1803,32,Female,South,48,76722.04373858187,732,Single,Platinum,12
1804,55,Male,East,10,89437.01096563882,462,Divorced,Platinum,13
1805,25,Male,North,41,29158.48214922247,339,Single,Silver,5
1806,22,Female,North,36,34320.35155878431,384,Married,Gold,10
1807,65,Female,West,29,26898.87769466067,390,Single,Silver,3
1808,43,Male,North,14,63492.34789844267,783,Divorced,Platinum,13
1809,35,Male,North,4,28154.211329094996,684,Divorced,Silver,6
1810,23,Male,West,44,31967.09011380291,492,Married,Gold,8
1811,54,Male,West,42,2603.9657698285732,552,Single,New,2
1812,65,Male,East,36,25809.246952077025,543,Divorced,Silver,5
1813,30,Female,North,45,17621.662557948734,569,Married,Silver,5
1814,45,Male,East,13,2422.4887171273995,318,Married,New,1
1815,22,Female,East,46,23332.00316098308,339,Single,Silver,7
1816,30,Female,South,18,46699.74475418142,815,Divorced,Gold,9
1817,34,Male,North,33,63423.37126373145,332,Single,Platinum,14
1818,67,Male,North,21,27617.072740582276,749,Single,Silver,7
1819,57,Female,South,16,18079.53396545975,838,Single,New,1
1820,62,Male,East,15,6211.948608634019,618,Divorced,New,2
1821,49,Female,North,5,24698.441305309054,423,Married,Silver,7
1822,46,Male,East,6,1363.9706795071738,671,Single,New,1
1823,68,Male,South,38,68356.77791518567,650,Single,Platinum,13
1824,20,Male,West,3,63169.74655591763,622,Divorced,Platinum,12
1825,57,Female,East,48,11500.038607274724,787,Single,New,2
1826,51,Male,North,12,20844.889937354725,750,Married,Silver,6
1827,57,Female,West,36,20323.56294521149,652,Single,Silver,3
1828,44,Male,East,33,7560.0251031675425,415,Married,New,2
1829,30,Female,East,36,79904.81702383766,312,Single,Platinum,12
1830,62,Male,West,33,95655.00344010096,619,Single,Platinum,12
1831,50,Female,West,31,17181.11374583758,464,Single,Silver,3
1832,23,Female,West,21,52987.4302661763,384,Married,Platinum,14
1833,41,Female,North,27,40692.155749822574,547,Single,Gold,10
1834,36,Female,North,27,50051.35693053925,731,Single,Platinum,12
1835,33,Female,East,8,26815.784147024482,778,Single,Silver,6
1836,57,Female,East,37,75298.64443425047,667,Married,Platinum,14
1837,45,Male,South,32,74403.27880289468,656,Single,Platinum,14
1838,50,Female,North,26,13624.959787241743,707,Divorced,New,2
1839,65,Female,East,2,37499.476722975254,644,Married,Gold,9
1840,58,Female,West,12,4880.203104255903,478,Divorced,New,1
1841,30,Male,West,22,50801.61722130151,724,Single,Platinum,13
1842,60,Male,North,17,54177.28936081023,840,Married,Platinum,12
1843,62,Male,West,7,15050.480200112372,742,Married,New,2
1844,42,Female,South,43,33002.44530439608,605,Single,Gold,9
1845,59,Male,East,4,26681.43912520497,666,Divorced,Silver,3
1846,53,Male,East,37,3470.366566040732,335,Married,New,2
1847,44,Female,East,38,54894.9818674662,762,Married,Platinum,13
1848,55,Female,North,32,61760.49629517249,445,Married,Platinum,12
1849,24,Male,West,11,20356.47345233682,445,Married,Silver,3
1850,22,Female,South,1,51765.83042974418,679,Married,Platinum,14
1851,60,Female,North,25,57083.77621931645,467,Single,Platinum,13
1852,62,Female,East,42,19857.701317162795,574,Married,Silver,7
1853,68,Female,South,24,65524.023690488204,386,Divorced,Platinum,14
1854,48,Male,East,43,90019.33482799196,453,Married,Platinum,12
1855,40,Female,East,17,46865.109506253066,796,Single,Gold,10
1856,59,Male,North,8,2740.76739229195,614,Single,New,1
1857,27,Male,East,45,32478.797678256946,573,Divorced,Gold,8
1858,49,Male,South,27,42683.24968642837,561,Married,Gold,8
1859,60,Male,East,18,90231.17778477157,786,Divorced,Platinum,13
1860,47,Female,West,27,19637.230972241316,753,Divorced,New,2
1861,56,Female,East,22,10067.962847465144,742,Divorced,New,1
1862,48,Female,North,16,70683.90567134022,561,Divorced,Platinum,12
1863,35,Male,South,2,44679.75668188771,842,Married,Gold,9
1864,53,Male,North,5,46571.18597748709,404,Single,Gold,10
1865,19,Male,West,18,31245.718973661955,649,Single,Gold,9
1866,31,Female,East,3,16806.145194641274,737,Married,New,1
1867,30,Male,North,27,64446.9358699485,468,Divorced,Platinum,13
1868,46,Female,North,17,1671.3726339981285,642,Married,New,1
1869,29,Female,North,16,39782.05163509335,529,Divorced,Gold,11
1870,56,Female,North,6,2423.380088837314,322,Divorced,New,2
1871,19,Female,West,7,7633.067662555162,580,Married,New,1
1872,49,Male,West,14,87063.08998497267,818,Married,Platinum,14
1873,30,Female,East,38,92103.38824937548,552,Divorced,Platinum,13
1874,63,Male,East,40,13775.686851477521,703,Divorced,New,2
1875,44,Female,South,15,15199.646958459654,432,Divorced,Silver,3
1876,66,Male,West,47,62986.79691872399,573,Divorced,Platinum,13
1877,58,Male,North,47,22017.175492879152,531,Married,Silver,6
1878,34,Female,North,48,84700.56397080253,844,Single,Platinum,13
1879,57,Female,South,33,37640.81171373483,378,Single,Gold,8
1880,48,Female,North,43,23040.72594100707,334,Divorced,Silver,4
1881,51,Male,South,27,40485.27174911434,794,Single,Gold,8
1882,41,Female,East,29,33299.64698716633,409,Single,Gold,8
1883,62,Female,West,37,6607.445500720114,620,Single,New,2
1884,52,Male,South,5,38785.034564107955,627,Single,Gold,8
1885,65,Female,North,29,46158.37403304986,683,Single,Gold,11
1886,23,Male,South,32,43812.224162578,663,Single,Gold,9
1887,36,Female,East,6,32229.383723951094,531,Divorced,Gold,11
1888,47,Male,North,2,14887.584100365686,713,Divorced,New,1
